listing_id,zipcode,longitude,latitude,listings_review_score,occupancy_rate,location_score
19908777,75017,2.3142088484382635,48.88589067754142,69.002,0.0,0.5570175438596491
13249767,75011,2.3785821594412253,48.852547795137745,76.877,0.554671079851055,0.543859649122807
12980782,75015,2.2905194208409707,48.849631317502116,78.752,0.6339098055440628,0.6271929824561404
13078362,75011,2.37049009622501,48.853255932941416,76.127,0.0,0.5427631578947368
13355091,75014,2.335850862653292,48.839589468619955,77.752,0.09055854364915186,0.7017543859649122
21502110,75017,2.2916875992548515,48.88403261500425,71.627,0.3169549027720314,0.4725877192982456
741851,75016,2.266846549262867,48.84835276505287,76.127,0.05282581712867193,0.5482456140350878
1266879,75005,2.347464459309164,48.837165435901134,65.377,0.554671079851055,0.6041666666666666
14865203,75003,2.3588982932890294,48.86684754818698,77.502,0.0,0.6666666666666666
8253436,75001,2.3448969394832937,48.86177447829382,81.502,0.24538444085576627,0.9692982456140351
8295410,75015,2.303249480883938,48.84648279792635,78.002,0.25356392221762514,0.6008771929824561
17345417,75015,2.2808757044102985,48.84477786511429,66.877,0.19809681423251965,0.5208333333333334
23605149,75018,2.3492518591291973,48.895732971871965,67.002,0.1584774513860157,0.5350877192982456
11833542,75010,2.357365204449519,48.86935101294009,76.252,0.0,0.6271929824561404
13781233,75011,2.37147045436412,48.864614528623434,75.252,0.47543235415804713,0.5701754385964912
17344616,75011,2.3717589826256966,48.8696971461539,75.002,0.0,0.543859649122807
13836786,75011,2.3717901512315893,48.869171040801106,78.128,0.1056516342573438,0.5482456140350878
15210306,75020,2.403523562670061,48.85512971955814,75.252,0.4912800992966487,0.4506578947368421
5542077,75011,2.3762145564795296,48.871860765189716,68.877,1.0,0.4057017543859649
25926744,75020,2.3987282666083143,48.863874512460896,76.252,0.3169549027720314,0.5131578947368421
5477803,75016,2.2960736149545187,48.870041342317435,76.877,0.6134611021394155,0.6798245614035088
13849913,75011,2.383515040828199,48.85395584644782,87.752,0.6791890773686389,0.5307017543859649
22873203,75018,2.3478838384502487,48.895796342021576,69.002,0.3169549027720314,0.49451754385964913
4187362,75018,2.342086546437731,48.88991648727986,89.377,0.20375672321059163,0.6008771929824561
4812417,75019,2.3836709757230943,48.89315324219522,67.127,0.0,0.5350877192982456
9903123,75003,2.3594342182304517,48.862725153484575,61.376999999999995,0.0,0.6655701754385965
19549375,75003,2.352367215439251,48.86305004986831,86.877,0.6339098055440628,0.7719298245614035
131865,75020,2.397209521852183,48.869209340604584,76.752,1.0,0.4550438596491228
1396218,75010,2.3547214969089554,48.87793527072333,71.752,0.0,0.5120614035087719
19813530,75018,2.3507299629747327,48.88733268579918,75.627,0.3169549027720314,0.5833333333333334
13098189,75020,2.4023637004570957,48.85929089476957,77.503,0.0,0.5131578947368421
11816016,75015,2.292128317190034,48.841687965481135,74.377,0.38899010794749306,0.5350877192982456
6206000,75006,2.3288156090199803,48.850116866720064,77.377,0.33280264791063296,0.8728070175438596
5176589,75015,2.284615540508907,48.8432610076552,61.001999999999995,0.3169549027720314,0.4989035087719298
3288472,75012,2.3906996355512042,48.839022331217954,78.002,0.19017294166321888,0.5175438596491229
17632589,75010,2.3653167078807185,48.883078217973356,73.002,0.0,0.4857456140350877
21226782,75015,2.284670483649548,48.84083339311058,77.502,0.1584774513860157,0.5394736842105263
16539981,75009,2.3436340280832804,48.88039451239204,77.127,0.0,0.6260964912280702
18250216,75018,2.338564479678164,48.88275328221994,71.252,0.47543235415804713,0.6798245614035088
21996942,75004,2.353447189867793,48.85835259377058,78.37899999999999,0.23771617707902357,0.7763157894736843
4192479,75018,2.352291720499573,48.89018607255692,68.877,0.3169549027720314,0.4769736842105263
1053609,75016,2.2673249617856754,48.84158418901072,77.502,0.02881408207018465,0.4769736842105263
5867734,75014,2.335628643630058,48.83309127762045,75.252,0.0,0.618421052631579
5768577,75003,2.360532385841261,48.86480073313475,73.627,0.1584774513860157,0.6842105263157895
84820,75018,2.3383122719455565,48.88414179943677,87.128,0.1584774513860157,0.6622807017543859
12697519,75001,2.342411777350798,48.86445756092126,79.00399999999999,0.3445161986652515,0.8947368421052632
5766085,75015,2.2994797069586403,48.843017252327996,69.377,0.0,0.5032894736842105
5830989,75019,2.3669610442880464,48.88425603465034,76.877,0.0,0.4144736842105263
6436296,75012,2.3793720865521224,48.84570224947389,74.877,0.18729153345620037,0.5789473684210527
2665755,75018,2.349875903133496,48.88547973351592,73.127,0.1056516342573438,0.35964912280701755
13831377,75019,2.385366645989869,48.87900488415423,79.377,0.3873893256102607,0.5263157894736842
23799172,75003,2.3591488428502445,48.866765891652896,73.627,0.1584774513860157,0.6666666666666666
1383850,75015,2.2950200382942567,48.846496603630726,65.877,0.2465204799338022,0.5603070175438596
18501909,75018,2.3356979644705995,48.89447183225998,73.877,0.9508647083160943,0.5339912280701754
1788578,75019,2.3749334754387394,48.88220214456764,72.502,0.0,0.4100877192982456
22332162,75003,2.366867835902044,48.85501793413416,68.87899999999999,0.0,0.6403508771929824
22872441,75018,2.3466079432107247,48.89522899795395,75.002,0.3169549027720314,0.5789473684210527
21638381,75010,2.372652305335123,48.87176468036268,78.752,0.0,0.4682017543859649
6409774,75018,2.3472345475241503,48.893694109655854,76.127,0.09508647083160944,0.5252192982456141
3744442,75003,2.3605926674520896,48.86476324405425,73.252,0.5493884981381878,0.6842105263157895
1892591,75008,2.3238738007100217,48.87244761818607,76.752,0.0452792718245759,0.7192982456140351
19548975,75020,2.3796562434309854,48.87169920164544,86.502,0.2716756309474554,0.4594298245614035
13876862,75002,2.346013520501416,48.86401984288003,72.627,0.07923872569300786,0.8991228070175439
13601107,75013,2.3687592310942156,48.83421745125846,57.501999999999995,0.0,0.29385964912280704
10648163,75019,2.3962419038773883,48.88092668255112,74.252,0.0,0.5263157894736842
907858,75013,2.3719854648643706,48.829514053278245,70.752,0.534861398427803,0.4638157894736842
24789656,75018,2.349073796741969,48.885987803260186,74.627,0.3169549027720314,0.5471491228070176
3909742,75014,2.3321601353723587,48.83051466845746,73.502,0.3639111846641843,0.6271929824561404
21764962,75011,2.3761070940106546,48.86723282310722,74.627,0.25356392221762514,0.5394736842105263
19026497,75011,2.3862276935007243,48.85163430700903,83.127,0.6603227141083987,0.5263157894736842
5042331,75010,2.348856014313072,48.87618721473804,83.002,0.19809681423251965,0.6535087719298246
12440458,75010,2.3537757586611416,48.87606422479802,79.506,0.47543235415804713,0.5208333333333334
7238730,75018,2.3470372413776333,48.89442259664681,74.002,0.3169549027720314,0.5164473684210527
24458903,75019,2.38980534119949,48.88009604152878,64.627,0.47543235415804713,0.5307017543859649
1128839,75019,2.3813780399012257,48.88466701757617,76.252,0.0,0.5307017543859649
3682856,75005,2.3471310624095447,48.8388988940842,76.502,0.24088572610674389,0.7192982456140351
12575172,75018,2.341342829106896,48.88522581412803,76.752,0.1584774513860157,0.6403508771929824
7089033,75002,2.3467729064444414,48.86871827544738,69.002,0.5229755895738518,0.7368421052631579
13886818,75015,2.3104425506671955,48.84544435927641,85.877,0.528258171286719,0.6140350877192983
7359171,75011,2.383148419106419,48.850258857662055,68.127,0.3169549027720314,0.5350877192982456
21035825,75006,2.325794509953216,48.84970178995082,73.877,0.21130326851468764,0.8421052631578947
26653204,75019,2.385060827836269,48.889877205842296,68.002,0.0,0.5350877192982456
636669,75011,2.3819806685362934,48.857919570311616,66.002,0.0,0.5307017543859649
7217200,75012,2.380361356320586,48.845271415764294,78.127,0.11319817956143982,0.5657894736842105
23119277,75004,2.355711352758353,48.8585943515146,77.502,0.12678196110881254,0.7543859649122807
3847110,75019,2.376336116244125,48.87789837528966,75.502,0.25022755482002484,0.4638157894736842
13711326,75010,2.364793764815808,48.88224934474648,80.00399999999999,0.20169857449129278,0.4857456140350877
10201162,75019,2.3947129867455086,48.87680626643128,73.502,0.0,0.5131578947368421
7813475,75010,2.34842415999713,48.87596845242778,73.87899999999999,0.3169549027720314,0.6666666666666666
16279753,75011,2.3875193666168446,48.85075575186286,76.252,0.0,0.3969298245614035
33814,75014,2.3233154849807662,48.82480752029872,75.127,0.09836531465338905,0.49451754385964913
12349433,75015,2.3061506451903018,48.84555364247163,70.127,0.23771617707902357,0.5921052631578947
4766306,75011,2.3771365710949066,48.858165434422475,85.12899999999999,0.8257509309060819,0.4901315789473684
13165587,75011,2.376334495288704,48.85889344642951,73.377,0.0,0.5526315789473684
12840626,75009,2.345519707215547,48.87128488034344,66.62899999999999,0.07043442283822923,0.7017543859649122
2110771,75011,2.3681719193226467,48.86874120419997,65.752,0.20169857449129278,0.49451754385964913
16661630,75020,2.398750116112498,48.86123225688568,74.252,0.8067942979651709,0.4506578947368421
7816708,75018,2.3527171932512627,48.88995725513027,76.252,0.41447948824034875,0.4100877192982456
10177201,75012,2.3910876742273257,48.84100326287635,83.127,0.7923872569300786,0.5175438596491229
1367003,75017,2.3188553218069106,48.895054831056214,76.877,0.0,0.4594298245614035
736764,75011,2.3803198852416543,48.86065034788982,67.877,0.0,0.4725877192982456
16951527,75015,2.298780929554817,48.83928478955922,72.002,1.0,0.5307017543859649
15936063,75018,2.362335192527329,48.892039634063536,80.877,0.554671079851055,0.4638157894736842
5706510,75018,2.3305612273705334,48.89594266519083,73.627,0.0,0.4583333333333333
20279048,75019,2.3759388306364984,48.88217009891113,76.877,0.0,0.5350877192982456
7815856,75018,2.3318813577400186,48.88850089314303,73.502,0.3169549027720314,0.6271929824561404
6655942,75014,2.3337991327626337,48.82678447159262,85.252,0.6221707350710246,0.5076754385964912
18710536,75013,2.368629251126129,48.83510866393665,86.252,0.9508647083160943,0.5482456140350878
23888750,75003,2.362439250265058,48.86439539037669,74.127,0.1056516342573438,0.6798245614035088
7472476,75004,2.3547865376841592,48.86041330873957,80.377,0.3535266223226505,0.7456140350877193
2365639,75016,2.2684488054516523,48.85568987744146,72.502,0.2756129589322013,0.5394736842105263
3203522,75010,2.3574964521747366,48.87097003226064,66.127,0.05762816414036944,0.6096491228070176
785897,75018,2.3484180884117225,48.889427024216566,71.627,0.4226065370293752,0.5296052631578947
23288376,75014,2.3180340333635807,48.83546952793441,83.002,0.7923872569300786,0.5789473684210527
19645894,75002,2.349394537091541,48.870424162192236,76.127,1.0,0.6710526315789473
21734463,75009,2.3289967495189057,48.881397133907136,83.627,0.7527678940835747,0.7017543859649122
22810674,75012,2.37736032790654,48.84907276567638,74.377,0.1056516342573438,0.5614035087719298
19650157,75015,2.3073897173748024,48.842519562749175,76.252,0.0,0.5789473684210527
1326357,75020,2.3944454928095524,48.87285959980319,78.37899999999999,0.06339098055440627,0.4418859649122807
20033592,75019,2.3916538925154187,48.88256552856618,67.627,0.6339098055440628,0.5263157894736842
11430846,75005,2.349371761905137,48.844961789017546,62.251999999999995,0.0,0.8596491228070176
14850202,75016,2.292823480453192,48.87208980803781,74.252,0.06339098055440627,0.631578947368421
1685303,75018,2.331177931931938,48.888759927450344,77.127,0.8644224621055402,0.6228070175438596
5923955,75004,2.3617565657632964,48.855565907924,72.877,0.221868431940422,0.7324561403508771
20401412,75015,2.3029097844550748,48.83049147248015,75.627,0.0,0.5175438596491229
4384729,75005,2.3506424252103035,48.83640054518614,68.752,0.7281396415033154,0.6403508771929824
4728102,75005,2.3482455831830293,48.84332036338441,87.127,0.32529582126603224,0.8114035087719298
2729586,75011,2.3800432563827547,48.857486447207,73.127,0.22639635912287956,0.4901315789473684
18723282,75014,2.33068840449158,48.83315006058203,67.127,0.23771617707902357,0.6666666666666666
19315574,75017,2.3000753898833395,48.882447313597524,69.502,0.21130326851468764,0.5032894736842105
6578728,75011,2.3937455073221687,48.85327454832111,67.127,0.21130326851468764,0.4594298245614035
4276021,75020,2.4049791485648764,48.86566682004211,78.377,0.1995641980416494,0.4506578947368421
5589830,75019,2.3797524552277443,48.881366684421955,84.002,0.21130326851468764,0.543859649122807
4676270,75018,2.354221170418384,48.88560546786167,75.127,0.1584774513860157,0.3475877192982456
3470301,75019,2.3791660859894868,48.87971571145485,71.877,0.06339098055440627,0.543859649122807
7056555,75018,2.3459868397400814,48.88874947760496,84.377,0.5093918080264791,0.5383771929824561
3734125,75005,2.3460914780606625,48.847296416095034,72.377,0.08644224621055402,0.9385964912280702
24553122,75016,2.2687274860082107,48.85304768310903,88.128,0.8452130740587505,0.5350877192982456
25729573,75012,2.39765403256352,48.83833326253743,41.126999999999995,0.0,0.2675438596491228
3728354,75010,2.3531310375711696,48.87996236275788,60.001999999999995,0.3169549027720314,0.5208333333333334
1353748,75013,2.357392492564917,48.82864881706753,73.627,0.0,0.5614035087719298
13851702,75016,2.277610471676769,48.855514716438215,69.377,0.0,0.5833333333333334
3143168,75019,2.39211285374644,48.88649822159198,76.127,0.08452130740587503,0.4638157894736842
15886078,75017,2.325020606283,48.88955667490187,73.752,0.6339098055440628,0.5877192982456141
4067328,75011,2.3732422412160785,48.86658521541428,78.377,0.2905419942076955,0.48135964912280704
19151248,75017,2.310867159434548,48.883017783966544,72.878,0.7923872569300786,0.5614035087719298
4755143,75011,2.3673501441531686,48.86440457833268,75.252,0.2716756309474554,0.6140350877192983
19280557,75016,2.267210830642015,48.849808229661704,76.502,0.0,0.5482456140350878
19828534,75019,2.376558961272844,48.876285700580794,75.252,0.23771617707902357,0.5263157894736842
18514949,75020,2.408569079584169,48.870266514212005,75.252,0.19017294166321888,0.3793859649122807
20012727,75009,2.3269249168629367,48.8776640228219,69.877,0.1056516342573438,0.7368421052631579
17190320,75016,2.2844033395463907,48.8682133743939,69.376,1.0,0.6359649122807017
12074959,75020,2.3826825487235497,48.86685806837781,70.628,0.665605295821266,0.5219298245614035
1951286,75014,2.323528859870791,48.82254531773144,81.502,0.43409041031821693,0.48135964912280704
17133527,75005,2.354152612099592,48.8429434915147,80.003,0.0,0.7236842105263158
19921269,75018,2.363064372306958,48.89305295979476,71.752,0.6339098055440628,0.4638157894736842
16064128,75011,2.3857796094144748,48.850126706062326,74.12899999999999,0.11885808853951178,0.4594298245614035
17104528,75005,2.3488587673819343,48.848026272518254,77.127,0.7395614398014065,0.8903508771929824
16724123,75002,2.3511533075025244,48.86800856213397,54.126999999999995,0.3169549027720314,0.5635964912280702
6863690,75020,2.3929858370149217,48.86530739936404,73.002,0.0,0.5131578947368421
3911779,75003,2.3539568452384416,48.86620226348751,73.127,0.13051084231789525,0.6798245614035088
20980595,75014,2.339368769043782,48.82538011440742,87.502,1.0,0.5526315789473684
13389668,75009,2.349277185964987,48.88294602363004,75.002,0.1056516342573438,0.6228070175438596
19743482,75008,2.3129668304356152,48.87587911248271,72.377,0.0,0.5997807017543859
10670219,75018,2.3320928875294324,48.88721107824688,62.251999999999995,0.3169549027720314,0.6359649122807017
8197899,75013,2.359337526329905,48.83627395141318,72.877,0.0,0.45394736842105265
5857833,75010,2.3700208818478266,48.87158598644042,84.877,0.13583781547372778,0.48135964912280704
5486890,75005,2.3414452758336486,48.842947501823254,70.631,0.1584774513860157,0.8201754385964912
24111012,75018,2.3483140586345645,48.89123663485152,68.002,0.0,0.5877192982456141
3707646,75010,2.355406152012756,48.87383697102057,71.752,0.3644981381878361,0.5877192982456141
5209572,75020,2.3921750183194987,48.87365111276666,74.252,0.0,0.44627192982456143
11257429,75006,2.330648135212013,48.84493896612896,62.626,0.5773107157633431,0.8903508771929824
21042571,75016,2.2762675346755192,48.85213207398829,77.502,0.07923872569300786,0.5833333333333334
20893583,75018,2.348627764680308,48.890013407950065,88.755,0.5942904426975589,0.5921052631578947
12832617,75011,2.374046022317481,48.86554755091936,72.12899999999999,0.554671079851055,0.48135964912280704
507420,75008,2.3214307814532447,48.87768151595512,70.377,0.1056516342573438,0.5910087719298246
20134898,75018,2.356008199969333,48.888979224156465,74.252,0.5388233347124535,0.4550438596491228
7558754,75020,2.39669534011922,48.86482724973378,74.127,0.12678196110881254,0.4550438596491228
5508869,75010,2.3689648063058217,48.883242044378825,76.752,0.528258171286719,0.4769736842105263
13794787,75017,2.3237036245483043,48.89075440362974,75.627,0.07923872569300786,0.49451754385964913
14722163,75011,2.3739038727547537,48.869391625610845,72.502,0.0,0.5350877192982456
25024202,75017,2.3235297109108584,48.88894616868048,73.502,0.0,0.5120614035087719
19258636,75017,2.3130693596033183,48.88332129625514,73.252,0.0,0.4364035087719298
23892280,75018,2.3283081811978663,48.89089278961682,75.002,0.6339098055440628,0.5427631578947368
20407329,75011,2.3742159696551277,48.858044899457255,86.252,0.06339098055440627,0.5526315789473684
19258886,75010,2.3659810464744897,48.86827740009714,75.627,0.0,0.5921052631578947
7119502,75009,2.338127916254729,48.87618426377122,72.627,0.0,0.7368421052631579
6982167,75020,2.404635386577446,48.85277740099795,78.127,0.1408688456764584,0.4506578947368421
6442519,75018,2.336116652391229,48.89162282504344,74.377,0.443736863880844,0.5471491228070176
10866177,75016,2.2573920329590305,48.83945318538611,70.252,0.0,0.5394736842105263
5744006,75012,2.383673822060322,48.845858773366146,68.752,1.0,0.5394736842105263
21502839,75016,2.2987101953762927,48.86887176328155,71.877,0.0,0.6929824561403508
8068958,75019,2.3829520226510392,48.89065356419922,75.002,0.1584774513860157,0.5394736842105263
9376629,75014,2.3246242552691583,48.832464101859856,72.377,0.0,0.6008771929824561
14836172,75014,2.3256169936399624,48.831224086979894,62.501999999999995,1.0,0.5383771929824561
7508684,75011,2.374920045314291,48.854445424202424,62.126999999999995,0.6505916425320646,0.5570175438596491
18353334,75009,2.3321643630897366,48.88207986670425,70.627,0.0,0.6973684210526316
21075251,75019,2.3922104006663014,48.8866814745765,88.127,0.3961936284650393,0.4638157894736842
7787269,75012,2.3789388804771705,48.849465731667756,64.377,0.1584774513860157,0.49451754385964913
6776297,75009,2.344221714773434,48.876803763892966,76.502,0.05282581712867193,0.7192982456140351
10855807,75003,2.353023263094644,48.862896564288036,76.252,0.0,0.7719298245614035
4307635,75018,2.3427369156005966,48.89004759374818,76.877,0.1584774513860157,0.6008771929824561
5549171,75011,2.3764824406543816,48.85627500348913,76.877,0.1056516342573438,0.5482456140350878
1627086,75011,2.3740654729019903,48.86228043462086,69.002,0.3060254233660994,0.5032894736842105
5246437,75013,2.368088829276198,48.82466806971774,66.877,0.19017294166321888,0.5175438596491229
21005846,75009,2.3402561554825305,48.878687374559796,72.002,0.3169549027720314,0.7149122807017544
8803697,75011,2.3805557144910003,48.8635537059943,87.502,0.13946015721969382,0.5350877192982456
2647534,75001,2.3356181150112403,48.864603880882704,76.752,0.1373471245345469,0.8991228070175439
25469577,75001,2.3308765125899287,48.866866598193816,73.752,0.3169549027720314,0.868421052631579
14306424,75010,2.354351425813344,48.86932151847769,68.002,0.0,0.506578947368421
552916,75020,2.385079147435494,48.86781882363066,83.127,0.2641290856433595,0.5175438596491229
13459391,75005,2.3367789133810857,48.840863837469044,70.50399999999999,0.14407041035092338,0.7412280701754386
23620420,75018,2.344563511647904,48.883373695564146,74.377,0.3169549027720314,0.5866228070175439
23231879,75010,2.3521213123552442,48.871155069396636,72.002,0.0,0.6359649122807017
25251758,75009,2.3351583534472344,48.88137043869012,71.127,0.1584774513860157,0.7105263157894737
23957323,75015,2.3073024633123027,48.84222360708836,71.877,0.0,0.5789473684210527
4313987,75015,2.299698406686414,48.843278546015185,70.002,0.0,0.5657894736842105
6898754,75012,2.3929014709524408,48.83528388900604,76.127,0.4527927182457591,0.4638157894736842
2618342,75007,2.329873607728671,48.85729401167815,70.502,0.14407041035092338,0.9649122807017544
15459502,75004,2.35901267288442,48.858854496343795,69.377,0.36978071990070327,0.7368421052631579
16064549,75013,2.3567961709218523,48.83081570371994,83.377,0.2817376913529168,0.5789473684210527
16538641,75010,2.3612378585709743,48.87207328499615,77.502,0.3169549027720314,0.5833333333333334
7873693,75002,2.3439996012191457,48.86769805533054,72.752,0.07923872569300786,0.7894736842105263
16423558,75018,2.3276978849252314,48.89055753216321,75.002,0.3169549027720314,0.6052631578947368
6607434,75020,2.4062274879408445,48.86489276426739,67.252,0.0,0.3881578947368421
5675731,75016,2.279649267030325,48.852879283857405,75.631,0.07923872569300786,0.6052631578947368
6097562,75017,2.294812720231108,48.87474813025696,71.253,0.41919841979526745,0.618421052631579
21935618,75018,2.32642845622256,48.889150384466284,75.002,1.0,0.6052631578947368
5377541,75012,2.397415477384561,48.83737874137907,75.877,0.05282581712867193,0.4594298245614035
7347269,75014,2.31276639148139,48.831825729766976,73.752,0.534861398427803,0.5120614035087719
11665687,75011,2.3900907510584006,48.85235531737949,69.877,0.2817376913529168,0.4594298245614035
22582387,75015,2.305748294207965,48.84243990638985,78.752,0.23771617707902357,0.5657894736842105
21223494,75010,2.3570301508085865,48.871499166360756,74.252,0.25356392221762514,0.6096491228070176
25363893,75017,2.3199798365664583,48.89344122311302,70.752,0.6339098055440628,0.4682017543859649
9377861,75009,2.3355070055310727,48.8785689284785,80.00399999999999,0.0452792718245759,0.7368421052631579
12822963,75016,2.2673496382423197,48.84077118106554,88.377,0.1056516342573438,0.5350877192982456
21316392,75002,2.3518785550842294,48.86565166140167,73.877,0.21130326851468764,0.6743421052631579
1689438,75011,2.3682846122153114,48.86596461762864,77.377,0.6339098055440628,0.5789473684210527
21889991,75013,2.358884063326604,48.820261141571464,76.252,0.1584774513860157,0.5131578947368421
819177,75007,2.297200829623192,48.85879060556178,78.38,0.14857261067438973,0.7412280701754386
3921289,75010,2.3573515583161733,48.86995093022771,73.127,0.0,0.6271929824561404
1282274,75014,2.3342271856652808,48.8412971354406,74.377,0.2179064956557716,0.7587719298245614
19399360,75001,2.340691040453017,48.86399615333139,71.752,0.0,0.8991228070175439
1233856,75011,2.3869977553926183,48.85552650843172,88.752,0.7089780719900703,0.5263157894736842
18279927,75018,2.3371661450427688,48.88641138761482,72.252,0.2641290856433595,0.631578947368421
15985817,75003,2.362259420556099,48.86393037582956,77.752,1.0,0.6885964912280702
23034205,75018,2.353159999645515,48.88953299023578,76.877,0.0,0.5307017543859649
24821566,75018,2.334184568855912,48.88562964115543,76.878,0.47543235415804713,0.6359649122807017
24567623,75018,2.3495714693310257,48.89103165194666,73.252,0.3169549027720314,0.5164473684210527
23469896,75018,2.3601885420623248,48.88848330160668,85.627,1.0,0.4682017543859649
19706816,75007,2.3084984201620977,48.86042044322286,71.752,0.6973007860984692,0.6524122807017544
1285661,75010,2.349555596652641,48.87509303114725,84.75399999999999,0.3169549027720314,0.6359649122807017
22133587,75010,2.3490518414224075,48.87579037477835,69.127,0.12678196110881254,0.6447368421052632
20005109,75003,2.3529656599932025,48.864106098006886,69.377,0.6339098055440628,0.7456140350877193
7905046,75015,2.298922624746353,48.83983920505252,75.752,0.518653477263324,0.4725877192982456
14367249,75011,2.384088219581852,48.863507911548425,66.127,1.0,0.4725877192982456
15188697,75010,2.3497238178557183,48.8697959996465,74.252,0.20375672321059163,0.6041666666666666
7386827,75014,2.3314059980052795,48.829306474906765,75.127,0.07923872569300786,0.6096491228070176
18816868,75007,2.318149987155168,48.847899838053074,75.878,0.1584774513860157,0.7105263157894737
19997728,75020,2.3937556105400586,48.87355975340478,74.127,1.0,0.4418859649122807
6379600,75011,2.370603152880612,48.865245043631106,76.502,0.0452792718245759,0.5701754385964912
19647318,75001,2.3441631190918937,48.86030771623689,66.752,0.0,0.9780701754385965
12672199,75005,2.3407895507758454,48.8457253357651,72.877,0.2641290856433595,0.8903508771929824
24027102,75015,2.292644200566582,48.843785713129826,69.503,0.0,0.49451754385964913
17806618,75018,2.348106434665639,48.88359498343687,74.002,0.11885808853951178,0.555921052631579
8949356,75004,2.3547399911482403,48.85970302667538,73.752,1.0,0.7456140350877193
7394704,75014,2.3243798798505733,48.83920760084068,56.001999999999995,0.0,0.5910087719298246
6181875,75006,2.324748354087614,48.849025466164036,88.127,0.1743251965246173,0.7982456140350878
1896895,75003,2.3603088443242792,48.858188065639645,76.502,0.21130326851468764,0.7368421052631579
7034362,75009,2.3441260340421017,48.88009390012761,78.127,0.19017294166321888,0.6842105263157895
25652473,75017,2.3254422298996684,48.88497005325492,74.877,1.0,0.6271929824561404
1184128,75008,2.3023904406700098,48.86787131173146,73.627,0.3657171955061901,0.6754385964912281
314588,75010,2.361747858316704,48.866962950764076,69.252,0.41254447662391386,0.5866228070175439
20321538,75013,2.350606135569725,48.82395650169962,71.50399999999999,0.6339098055440628,0.5219298245614035
22303326,75018,2.3623981382103576,48.89016957785668,76.127,0.1584774513860157,0.3388157894736842
4455064,75018,2.3416910594516995,48.884379841632004,62.876999999999995,0.12678196110881254,0.5866228070175439
366754,75004,2.353520417480936,48.859028871126156,72.877,0.39274846647838685,0.7719298245614035
